sim_type,pulse_shape,bin_width_ms,peak_amplitude,peak_amp_relative,overall_amplitude,position,padding,angle,trigger,background_level,sim_det,base_det,analysis_det,num_analysis_det,total_sim,successful_runs,failed_runs,median_mvt_ms,mvt_err_lower_ms,mvt_err_upper_ms,all_median_mvt_ms,all_mvt_err_lower_ms,all_mvt_err_upper_ms,mean_src_counts,mean_bkgd_counts,mean_src_counts_total,mean_src_counts_template,mean_src_counts_feature,mean_bkgd_counts_feature_local,mean_back_avg_cps,MVT_snr,MVT_snr_position,S_flu,S_flu_total,S_flu_template,S_flu_feature_avg,S_flu_feature_local,sigma_feature,center_time_feature,sigma,center_time,width,peak_time_ratio,start_time,rise_time,decay_time
function,complex_pulse_short,0.1,4,4,1,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,102,198,110.134,40.3611,78.6334,144.6305,59.9795,121.0906,-999,7992.11,5207.93,5178.02,29.91,42.66,999.01,33.33,25.25,-999,58.26,57.92,5.49,4.61,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,16,4,4,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,249,51,5.462,1.0438,1.7696,6.12,1.5863,5.436,-999,8004.06,20832.63,20711.56,121.06,126.14,1000.51,46.04,46.0,-999,232.87,231.51,15.06,10.81,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,40,4,10,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,5.028,0.6642,0.3152,5.028,0.6642,0.3152,-999,7990.63,52059.92,51759.89,300.03,284.61,998.83,115.46,115.46,-999,582.41,579.06,25.87,17.8,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,8,4,2,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,88,212,13.6265,7.201,59.7226,47.4105,34.3415,54.6386,-999,8000.66,10400.38,10341.33,59.05,72.22,1000.08,30.34,30.33,-999,116.28,115.62,9.19,6.98,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,250.0,5,50.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.527,0.04,0.0422,4.527,0.04,0.0422,-999,8000.23,260663.23,258784.79,1878.44,18.17,1000.03,483.31,483.31,-999,2914.39,2893.39,76.67,450.3,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,30,3,10,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,278,22,5.2195,0.8455,1.0925,5.3025,0.9123,1.1981,-999,7990.87,51991.12,51766.08,225.04,284.5,998.86,96.48,96.48,-999,581.64,579.12,19.41,13.36,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,150.0,3,50.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.9755,0.4897,0.0755,4.9755,0.4897,0.0755,-999,8000.23,259911.36,258784.79,1126.57,1352.33,1000.03,427.43,427.43,-999,2905.98,2893.39,45.98,30.64,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,200.0,4,50.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.5285,0.0665,0.0607,4.5285,0.0665,0.0607,-999,8000.23,260287.09,258784.79,1502.29,18.17,1000.03,384.32,384.32,-999,2910.18,2893.39,61.32,360.14,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,200.0,4,50.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.5815,0.0685,0.4395,4.5815,0.0685,0.4395,-999,8000.23,260287.09,258784.79,1502.29,1352.33,1000.03,509.25,509.25,-999,2910.18,2893.39,61.32,40.86,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,500.0,5,100.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.528,0.0253,0.031,4.528,0.0253,0.031,-999,7998.24,521342.8,517585.81,3756.99,17.95,999.78,961.35,961.35,-999,5829.7,5787.69,109.25,905.48,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,400.0,4,100.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.527,0.031,0.038,4.527,0.031,0.038,-999,7998.24,520591.49,517585.81,3005.68,17.95,999.78,772.79,772.79,-999,5821.3,5787.69,87.4,724.42,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,400.0,4,100.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.586,0.047,0.422,4.586,0.047,0.422,-999,7998.24,520591.49,517585.81,3005.68,2687.16,999.78,1070.52,1070.52,-999,5821.3,5787.69,87.4,57.99,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,300.0,3,100.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.9815,0.4481,0.0427,4.9815,0.4481,0.0427,-999,7998.24,519839.97,517585.81,2254.16,2687.16,999.78,923.5,923.5,-999,5812.89,5787.69,65.55,43.49,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,20,5,4,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,290,10,5.17,0.8118,1.0133,5.1855,0.8193,1.0883,-999,8003.78,20847.13,20696.78,150.35,124.87,1000.47,56.09,56.09,-999,233.03,231.35,18.71,13.49,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,25,5,5,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,299,1,5.114,0.771,0.3085,5.1145,0.771,0.3178,-999,8000.86,26059.43,25872.52,186.92,151.46,1000.11,63.26,63.17,-999,291.35,289.26,21.41,15.22,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,15,5,3,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,259,41,5.285,0.8477,1.1985,5.4295,0.9443,3.0141,-999,7996.59,15646.29,15533.23,113.07,98.19,999.57,40.47,40.44,-999,174.98,173.71,15.54,11.45,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,50,5,10,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.5655,0.139,0.6425,4.5655,0.139,0.6425,-999,7990.63,52134.97,51759.89,375.08,284.61,998.83,120.16,120.11,-999,583.25,579.06,32.35,22.26,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,250.0,5,50.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.5765,0.0527,0.4298,4.5765,0.0527,0.4298,-999,8000.23,260663.23,258784.79,1878.44,1352.33,1000.03,630.29,630.29,-999,2914.39,2893.39,76.67,51.09,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
